id mostra,depuradora,N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DVDP-2021-07-19,VILAFRANCA_DEL_PENEDÈS,3671145,,897626,,14585,0,,false
DVDP-2021-07-26,VILAFRANCA_DEL_PENEDÈS,615101,,386377,,14537,0,,false
DVDP-2021-08-02,VILAFRANCA_DEL_PENEDÈS,829503,,216974,,14760,0,,false
DVDP-2021-08-09,VILAFRANCA_DEL_PENEDÈS,924107,,406719,,13821,0,,false
DVDP-2021-08-16,VILAFRANCA_DEL_PENEDÈS,605518,,536551,,13697,0,,false
DVDP-2021-08-23,VILAFRANCA_DEL_PENEDÈS,287395,,703713,,13658,0,,false
DVDP-2021-08-30,VILAFRANCA_DEL_PENEDÈS,117921,,81332,,18017,21.8,,false
DVDP-2021-09-06,VILAFRANCA_DEL_PENEDÈS,114857,,15191,,14855,0,,false
DVDP-2021-09-13,VILAFRANCA_DEL_PENEDÈS,77576,,9558,,15443,0,,false
DVDP-2021-09-20,VILAFRANCA_DEL_PENEDÈS,138716,,58044,,13432,0,,false
DVDP-2021-09-27,VILAFRANCA_DEL_PENEDÈS,94869,,123354,,15323,0,,false
DVDP-2021-10-04,VILAFRANCA_DEL_PENEDÈS,34783,,17526,,28257,13,,false
DVDP-2021-10-13,VILAFRANCA_DEL_PENEDÈS,120541,,105370,,14267,0,,false
DVDP-2021-10-18,VILAFRANCA_DEL_PENEDÈS,33009,,17565,,15395,0,,false
DVDP-2021-10-25,VILAFRANCA_DEL_PENEDÈS,423695,,83716,,12978,0,,false
DVDP-2021-11-01,VILAFRANCA_DEL_PENEDÈS,37665,,19888,,,,,false
DVDP-2021-11-08,VILAFRANCA_DEL_PENEDÈS,182149,,117774,,,,,false
DVDP-2021-11-15,VILAFRANCA_DEL_PENEDÈS,683663,,191618,,13000,0,,false
DVDP-2021-11-22,VILAFRANCA_DEL_PENEDÈS,556112,,609812,,20604,40,,false
DVDP-2021-11-29,VILAFRANCA_DEL_PENEDÈS,446535,,117219,,14320,0,,false
DVDP-2021-12-06,VILAFRANCA_DEL_PENEDÈS,942683,,653244,,,,,false
DVDP-2021-12-13,VILAFRANCA_DEL_PENEDÈS,809799,,523133,,13986,0,,false
DVDP-2021-12-20,VILAFRANCA_DEL_PENEDÈS,1421115,,543858,,13986,0,,false
DVDP-2021-12-27,VILAFRANCA_DEL_PENEDÈS,4213574,,3696845,,13515,0,,false
DVDP-2022-01-03,VILAFRANCA_DEL_PENEDÈS,2914437,,3879841,,13282,0,,false
DVDP-2022-01-10,VILAFRANCA_DEL_PENEDÈS,3157437,,5068967,,13888,0,,false
DVDP-2022-01-17,VILAFRANCA_DEL_PENEDÈS,2221106,,2174688,,13624,0,,false
DVDP-2022-01-24,VILAFRANCA_DEL_PENEDÈS,1468309,,1617219,,13790,0,,false
DVDP-2022-01-31,VILAFRANCA_DEL_PENEDÈS,1143901,,369745,,13710,0,,false
DVDP-2022-02-07,VILAFRANCA_DEL_PENEDÈS,1012116,,251667,,13871,0,,false
DVDP-2022-02-14,VILAFRANCA_DEL_PENEDÈS,287987,,190593,,13576,0,,false
DVDP-2022-02-21,VILAFRANCA_DEL_PENEDÈS,177740,,78796,,13500,0,,false
DVDP-2022-02-28,VILAFRANCA_DEL_PENEDÈS,802108,,78287,,13994,0,,false
DVDP-2022-03-07,VILAFRANCA_DEL_PENEDÈS,487840,,181734,,13548,0,,false
DVDP-2022-03-14,VILAFRANCA_DEL_PENEDÈS,322498,,115498,,13900,0,,false
DVDP-2022-03-21,VILAFRANCA_DEL_PENEDÈS,481881,,214323,,13917,0,,false
DVDP-2022-03-28,VILAFRANCA_DEL_PENEDÈS,249645,,247038,,13172,0,,false
DVDP-2022-04-04,VILAFRANCA_DEL_PENEDÈS,446211,,112948,,13477,0,,false
DVDP-2022-04-11,VILAFRANCA_DEL_PENEDÈS,980337,,764853,,10644,0,,false
DVDP-2022-04-19,VILAFRANCA_DEL_PENEDÈS,1491156,,313607,,11202,0,,false
DVDP-2022-04-25,VILAFRANCA_DEL_PENEDÈS,1502979,,841919,,12170,0,,false
DVDP-2022-05-02,VILAFRANCA_DEL_PENEDÈS,984145,,362188,,12049,0,,false
DVDP-2022-05-09,VILAFRANCA_DEL_PENEDÈS,1335454,,1272085,,11132,0,,false
DVDP-2022-05-16,VILAFRANCA_DEL_PENEDÈS,380168,,663889,,11267,0,,false
DVDP-2022-05-23,VILAFRANCA_DEL_PENEDÈS,957893,,337138,,12801,12,,false
DVDP-2022-05-30,VILAFRANCA_DEL_PENEDÈS,977382,,333759,,11517,12,,false
DVDP-2022-06-06,VILAFRANCA_DEL_PENEDÈS,857437,,149782,,,,,false
DVDP-2022-06-13,VILAFRANCA_DEL_PENEDÈS,583167,,805529,,11137,0,,false
DVDP-2022-06-20,VILAFRANCA_DEL_PENEDÈS,976739,,589210,,11137,0,,false
DVDP-2022-06-27,VILAFRANCA_DEL_PENEDÈS,2670765,,2159026,,11471,0,,false
DVDP-2022-07-04,VILAFRANCA_DEL_PENEDÈS,7312403,,3488596,,10077,0,,false
DVDP-2022-07-18,VILAFRANCA_DEL_PENEDÈS,1412365,,1078958,,10133,0,,false
DVDP-2022-07-25,VILAFRANCA_DEL_PENEDÈS,688281,,72168,,10195,0,,false
DVDP-2022-08-08,VILAFRANCA_DEL_PENEDÈS,1153214,,106504,,9585,0,,false
DVDP-2022-08-22,VILAFRANCA_DEL_PENEDÈS,845485,,46821,,8191,0,,false
DVDP-2022-09-05,VILAFRANCA_DEL_PENEDÈS,1841260,,322922,,12142,0,,false
DVDP-2022-09-12,VILAFRANCA_DEL_PENEDÈS,826797,,405363,,,,,false
DVDP-2022-09-19,VILAFRANCA_DEL_PENEDÈS,1802052,,270153,,9973,0,,false
DVDP-2022-09-26,VILAFRANCA_DEL_PENEDÈS,584728,,177368,,10002,0,,false
DVDP-2022-10-03,VILAFRANCA_DEL_PENEDÈS,686236,,786087,,10098,0,,false
DVEN-2020-07-06,RIERA_DE_LA_BISBAL,100,,100,100,13856,0,,false
DVEN-2020-07-13,RIERA_DE_LA_BISBAL,148,,1360,148,,0,,false
DVEN-2020-07-20,RIERA_DE_LA_BISBAL,3332,,8274,148,,0,,false
DVEN-2020-07-27,RIERA_DE_LA_BISBAL,148,,148,148,,0,,false
DVEN-2020-08-03,RIERA_DE_LA_BISBAL,390,,148,,13000,0,Valor Puntual,false
DVEN-2020-08-10,RIERA_DE_LA_BISBAL,17477,,1759,,13545,0,,false
DVEN-2020-08-17,RIERA_DE_LA_BISBAL,148,,84627,,16700,0,,true
DVEN-2020-08-24,RIERA_DE_LA_BISBAL,110078,,371665,,16948,0,Canvi metodològic,false
DVEN-2020-08-31,RIERA_DE_LA_BISBAL,174711,,406602,,14128,,,false
DVEN-2020-09-07,RIERA_DE_LA_BISBAL,1207601,,777423,,16402,31.5,,false
DVEN-2020-09-14,RIERA_DE_LA_BISBAL,148257,,66016,,11500,0,,false
DVEN-2020-09-21,RIERA_DE_LA_BISBAL,40910,,806597,,9344,22,,false
DVEN-2020-09-28,RIERA_DE_LA_BISBAL,6267,,30464,,12398,0,,false
DVEN-2020-10-05,RIERA_DE_LA_BISBAL,198177,,55683,,11549,0,,false
DVEN-2020-10-12,RIERA_DE_LA_BISBAL,1389386,,572734,,10120,0,,false
DVEN-2020-10-19,RIERA_DE_LA_BISBAL,1102835,,345387,,9540,0,,false
DVEN-2020-10-26,RIERA_DE_LA_BISBAL,1535683,,115262,,12879,0,,false
DVEN-2020-11-02,RIERA_DE_LA_BISBAL,2775798,,600382,,9601,0,,false
DVEN-2020-11-09,RIERA_DE_LA_BISBAL,377901,,168774,,12057,0,,false
DVEN-2020-11-16,RIERA_DE_LA_BISBAL,26877,,20410,,,,,false
DVEN-2020-11-23,RIERA_DE_LA_BISBAL,704566,,101170,,12520,0,,false
DVEN-2020-11-30,RIERA_DE_LA_BISBAL,275478,,888632,,13120,0,,false
DVEN-2020-12-14,RIERA_DE_LA_BISBAL,548132,,378847,,10980,0,,true
DVEN-2020-12-21,RIERA_DE_LA_BISBAL,179072,,127151,,11120,0,,true
DVEN-2020-12-28,RIERA_DE_LA_BISBAL,160669,,52704,,11060,0,,true
DVEN-2021-01-04,RIERA_DE_LA_BISBAL,1333840,,155172,,11000,0,,false
DVEN-2021-01-11,RIERA_DE_LA_BISBAL,2140537,,562162,,11610,0,,false
DVEN-2021-01-18,RIERA_DE_LA_BISBAL,214135,,43844,,11750,0,,false
DVEN-2021-01-25,RIERA_DE_LA_BISBAL,402188,,605244,,12176,0,,false
DVEN-2021-02-01,RIERA_DE_LA_BISBAL,512014,,561366,,,,,false
DVEN-2021-02-08,RIERA_DE_LA_BISBAL,862448,,156948,,12907,4,,false
DVEN-2021-02-15,RIERA_DE_LA_BISBAL,448825,,205839,,9900,,,false
DVEN-2021-02-22,RIERA_DE_LA_BISBAL,112198,,33510,,10982,,S'ha repetit dues vegades des de la concentració.Mostra amb arena.,false
DVEN-2021-03-01,RIERA_DE_LA_BISBAL,319951,,106798,,9969,0,S'ha repetit dues vegades des de la concentració.Mostra amb arena.,false
DVEN-2021-03-08,RIERA_DE_LA_BISBAL,567029,,236275,,10980,0,,false
DVEN-2021-03-15,RIERA_DE_LA_BISBAL,262852,,4642,,10384,0,,false
DVEN-2021-03-22,RIERA_DE_LA_BISBAL,106046,,135102,,10807,0,,false
DVEN-2021-03-29,RIERA_DE_LA_BISBAL,442776,,110051,,8020,0,,false
DVEN-2021-04-05,RIERA_DE_LA_BISBAL,68664,,,,11373,0,,false
DVEN-2021-04-05,RIERA_DE_LA_BISBAL,,,461978,,11373,0,,false
DVEN-2021-04-12,RIERA_DE_LA_BISBAL,399245,,20721,,10120,0,,false
DVEN-2021-04-19,RIERA_DE_LA_BISBAL,101985,,19967,,10177,0,,false
DVEN-2021-04-26,RIERA_DE_LA_BISBAL,33782,,700,,10301,0.9,,false
DVEN-2021-05-03,RIERA_DE_LA_BISBAL,125150,,3816,,11520,0,,false
DVEN-2021-05-10,RIERA_DE_LA_BISBAL,24279,,55382,,11250,0,,false
DVEN-2021-05-17,RIERA_DE_LA_BISBAL,14801,,900,,10863,0,,false
DVEN-2021-05-24,RIERA_DE_LA_BISBAL,131145,,633,,,0,,false
DVEN-2021-05-31,RIERA_DE_LA_BISBAL,65636,,10332,,10801,0,,false
DVEN-2021-06-07,RIERA_DE_LA_BISBAL,120163,,37039,,10905,0,,false
DVEN-2021-06-14,RIERA_DE_LA_BISBAL,90030,,17013,,10950,0,,false
DVEN-2021-06-21,RIERA_DE_LA_BISBAL,1126829,,395476,,11627,0,,false
DVEN-2021-06-28,RIERA_DE_LA_BISBAL,33216,,10764,,10467,0,,false
DVEN-2021-07-12,RIERA_DE_LA_BISBAL,546699,,464752,,13011,0,,false
DVEN-2021-07-19,RIERA_DE_LA_BISBAL,423654,,168018,,10810,0,,false
DVEN-2021-07-26,RIERA_DE_LA_BISBAL,208109,,57456,,10120,0,,false
DVEN-2021-08-02,RIERA_DE_LA_BISBAL,326303,,68964,,11820,,,false
DVEN-2021-08-09,RIERA_DE_LA_BISBAL,235954,,177490,,15677,0,,false
DVEN-2021-08-16,RIERA_DE_LA_BISBAL,378498,,238867,,13980,0,,false
DVEN-2021-08-23,RIERA_DE_LA_BISBAL,593365,,833396,,13164,0,,false
DVEN-2021-08-30,RIERA_DE_LA_BISBAL,115810,,44154,,17188,23,,false
DVEN-2021-09-13,RIERA_DE_LA_BISBAL,45206,,1955,,12323,0,,false
DVEN-2021-09-20,RIERA_DE_LA_BISBAL,19220,,2317,,9893,0,,false
DVEN-2021-09-27,RIERA_DE_LA_BISBAL,245252,,57868,,,,,false
DVEN-2021-10-04,RIERA_DE_LA_BISBAL,50762,,73641,,,,,false
DVEN-2021-10-13,RIERA_DE_LA_BISBAL,1800,,1800,,,,,false
DVEN-2021-10-18,RIERA_DE_LA_BISBAL,36611,,10735,,10180,0,,false
DVEN-2021-10-25,RIERA_DE_LA_BISBAL,933,,933,,10220,0,Aigua cristal.lina,false
DVEN-2021-11-01,RIERA_DE_LA_BISBAL,27307,,4502,,,,,false
DVEN-2021-11-08,RIERA_DE_LA_BISBAL,232457,,159087,,11350,0,,false
DVEN-2021-11-15,RIERA_DE_LA_BISBAL,46478,,40466,,11015,0,,false
DVEN-2021-11-22,RIERA_DE_LA_BISBAL,398132,,229259,,14000,10,,false
DVEN-2021-11-29,RIERA_DE_LA_BISBAL,115049,,2068,,7542,,,false
DVEN-2021-12-06,RIERA_DE_LA_BISBAL,184112,,60933,,,,,false
DVEN-2021-12-13,RIERA_DE_LA_BISBAL,610579,,441310,,7520,0,,false
DVEN-2021-12-20,RIERA_DE_LA_BISBAL,637514,,120217,,9608,0,,false
DVEN-2021-12-27,RIERA_DE_LA_BISBAL,2141821,,1731319,,9980,0,,false
DVEN-2022-01-03,RIERA_DE_LA_BISBAL,2039332,,1538914,,10180,0,,false
DVEN-2022-01-10,RIERA_DE_LA_BISBAL,2181239,,1336704,,10140,0,,false
DVEN-2022-01-17,RIERA_DE_LA_BISBAL,1327161,,1075681,,8580,0,,false
DVEN-2022-01-24,RIERA_DE_LA_BISBAL,960240,,1899567,,10130,0,,false
DVEN-2022-01-31,RIERA_DE_LA_BISBAL,836823,,128465,,9740,0,,false
DVEN-2022-02-07,RIERA_DE_LA_BISBAL,671165,,35387,,9775,0,,false
DVEN-2022-02-14,RIERA_DE_LA_BISBAL,316964,,80544,,11157,0,,false
DVEN-2022-02-21,RIERA_DE_LA_BISBAL,175267,,241326,,11451,0,,false
DVEN-2022-02-28,RIERA_DE_LA_BISBAL,392403,,137993,,10131,0,,false
DVEN-2022-03-07,RIERA_DE_LA_BISBAL,470733,,59490,,10860,0,,false
DVEN-2022-03-14,RIERA_DE_LA_BISBAL,1292393,,291335,,11480,0,,false
DVEN-2022-03-21,RIERA_DE_LA_BISBAL,348355,,30467,,5985,0,,false
DVEN-2022-03-28,RIERA_DE_LA_BISBAL,146920,,17226,,3820,0,,false
DVEN-2022-04-04,RIERA_DE_LA_BISBAL,668479,,452561,,10074,0,,false
DVEN-2022-04-11,RIERA_DE_LA_BISBAL,151525,,37383,,11500,0,,false
DVEN-2022-04-19,RIERA_DE_LA_BISBAL,231039,,23680,,11821,8,,false
DVEN-2022-04-25,RIERA_DE_LA_BISBAL,86983,,43769,,11911,0,,false
DVEN-2022-05-02,RIERA_DE_LA_BISBAL,25672,,12861,,9350,0,,false
DVEN-2022-05-09,RIERA_DE_LA_BISBAL,476963,,342866,,12593,0,,false
DVEN-2022-05-16,RIERA_DE_LA_BISBAL,165150,,89856,,12880,0,,false
DVEN-2022-05-23,RIERA_DE_LA_BISBAL,445546,,37901,,12700,0,,false
DVEN-2022-05-30,RIERA_DE_LA_BISBAL,1090650,,1075261,,12810,0,,false
DVEN-2022-06-06,RIERA_DE_LA_BISBAL,523902,,120523,,13810,,,false
DVEN-2022-06-13,RIERA_DE_LA_BISBAL,308237,,17505,,,,,false
DVEN-2022-06-27,RIERA_DE_LA_BISBAL,3029042,,745893,,11984,0,,false
DVEN-2022-07-04,RIERA_DE_LA_BISBAL,3083306,,1142438,,12723,0,,false
DVEN-2022-07-11,RIERA_DE_LA_BISBAL,1913457,,451669,,13240,0,,false
DVEN-2022-07-18,RIERA_DE_LA_BISBAL,2693735,,828292,,13520,0,,false
DVEN-2022-07-25,RIERA_DE_LA_BISBAL,647943,,1400,,12350,0,,false
DVEN-2022-08-08,RIERA_DE_LA_BISBAL,790322,,38074,,15500,0,,false
DVEN-2022-08-22,RIERA_DE_LA_BISBAL,1216283,,40079,,14607,0,,false
DVEN-2022-09-05,RIERA_DE_LA_BISBAL,273115,,63188,,12163,0,,false
DVEN-2022-09-12,RIERA_DE_LA_BISBAL,153754,,101819,,12013,0,,false
DVEN-2022-09-19,RIERA_DE_LA_BISBAL,599618,,7668,,10008,0,,false
DVEN-2022-09-26,RIERA_DE_LA_BISBAL,306647,,216948,,9926,0,,false
DVEN-2022-10-03,RIERA_DE_LA_BISBAL,1029135,,254059,,1174,0,,false
DVIC-2020-07-13,VIC,714,,,714,23074,7.2,,false
DVIC-2020-07-20,VIC,1528,7844,,,19692,0,,false
DVIC-2020-07-27,VIC,3643,1392,,,20610,0,,false
DVIC-2020-08-03,VIC,1978,257,,,20628,0,,false
DVIC-2020-08-10,VIC,6923,257,,,24913,0,,false
DVIC-2020-08-17,VIC,18962,9811,,,20481,0,,false
DVIC-2020-08-24,VIC,47119,17131,,,19608,0,,false
DVIC-2020-08-31,VIC,83915,2700,,,27906,0,,false
DVIC-2020-09-07,VIC,22216,1403,,,26444,0,,false
DVIC-2020-09-14,VIC,1131,649,,,21603,0,,false
DVIC-2020-09-21,VIC,15556,5806,,,,0,,false
DVIC-2020-09-28,VIC,24626,13918,,,28130,0,,false
DVIC-2020-10-05,VIC,22842,30665,,,23482,0,,false
DVIC-2020-10-12,VIC,17442,7249,,,22966,0,,false
DVIC-2020-10-19,VIC,23168,32801,,,20191,0,,false
DVIC-2020-10-26,VIC,141475,162255,,,32820,13.2,,false
DVIC-2020-11-02,VIC,60624,24879,,,26870,0,,false
DVIC-2020-11-09,VIC,11127,14245,,,25813,0,,false
DVIC-2020-11-16,VIC,43097,87273,,,21867,0,,false
DVIC-2020-11-23,VIC,16780,12215,,,24622,0,,false
DVIC-2020-11-30,VIC,56702,125228,,,26669,0,,false
DVIC-2020-12-08,VIC,81810,22769,,,,,,false
DVIC-2020-12-14,VIC,53002,78737,,,21758,0,,false
DVIC-2020-12-21,VIC,92246,83561,,,23073,0,,false
DVIC-2020-12-28,VIC,40124,21511,,,24234,0,,false
DVIC-2021-01-04,VIC,4660,9591,,,23413,0,,false
DVIC-2021-01-11,VIC,25234,16825,,,24192,0,,false
DVIC-2021-01-18,VIC,12165,6454,,,19778,0,,false
DVIC-2021-02-01,VIC,21046,32637,,,22230,0,,false
DVIC-2021-02-08,VIC,12296,26451,,,23332,0,,false
DVIC-2021-02-15,VIC,3680,3770,,,22604,0,,false
DVIC-2021-02-22,VIC,5428,15010,,,27329,18,,false
DVIC-2021-03-01,VIC,30970,13597,,,24804,,,false
DVIC-2021-03-08,VIC,10253,21924,,,24358,,,false
DVIC-2021-03-15,VIC,8474,11160,,,20177,,,false
DVIC-2021-03-22,VIC,17440,5911,,,22251,,,false
DVIC-2021-03-29,VIC,24606,7506,,,23565,,,false
DVIC-2021-04-05,VIC,20693,17961,,,20418,0,,false
DVIC-2021-04-12,VIC,50367,52336,,,29686,22.2,,false
DVIC-2021-04-19,VIC,41717,19879,,,26767,1,,false
DVIC-2021-04-26,VIC,26371,62611,,,26767,12.2,,false
DVIC-2021-05-03,VIC,115276,101520,,,24295,,,false
DVIC-2021-05-10,VIC,68891,26406,,,28178,,,false
DVIC-2021-05-17,VIC,11302,6934,,,21128,0,,false
DVIC-2021-05-24,VIC,375,11386,,,21264,,,false
DVIC-2021-05-31,VIC,429,5252,,,23695,,,false
DVIC-2021-06-07,VIC,10761,1025,,,23325,13.4,,false
DVIC-2021-06-14,VIC,80624,3696,,,22450,,,false
DVIC-2021-06-21,VIC,375,375,,,21457,,,false
DVIC-2021-06-28,VIC,240253,80510,,,19915,,,false
DVIC-2021-07-05,VIC,59431,55971,,,19676,,,false
DVIC-2021-07-12,VIC,12223,4525,,,19822,,,false
DVIC-2021-07-19,VIC,49912,11321,,,20206,,,false
DVIC-2021-07-26,VIC,24425,7641,,,,,,false
DVIC-2021-08-02,VIC,28623,8216,,,19197,,,false
DVIC-2021-08-16,VIC,15452,15365,,,17748,,,false
DVIC-2021-08-30,VIC,28218,2520,,,20999,,,false
DVIC-2021-09-13,VIC,8372,12375,,,21575,,,false
DVIC-2021-09-21,VIC,14435,4771,,,,,,false
DVIC-2021-09-27,VIC,14542,10864,,,20996,,,false
DVIC-2021-10-04,VIC,3099,702,,,22275,14.8,,false
DVIC-2021-10-13,VIC,1380,13367,,,,,,false
DVIC-2021-10-18,VIC,1000,1000,,,20837,,,false
DVIC-2021-10-25,VIC,997,1993,,,20177,,,false
DVIC-2021-11-02,VIC,14230,8524,,,,,,false
DVIC-2021-11-15,VIC,35078,5844,,,22955,0.6,,false
DVIC-2021-11-22,VIC,13350,6960,,,23237,24.8,,false
DVIC-2021-11-29,VIC,766,1798,,,22025,0,,false
DVIC-2021-12-08,VIC,89640,62499,,,20688,0,,false
DVIC-2021-12-13,VIC,33044,4120,,,19491,0,,false
DVIC-2021-12-20,VIC,28997,1709,,,20415,0,,false
DVIC-2021-12-27,VIC,128440,,,,19749,0,,false
DVIC-2022-01-03,VIC,194834,,,,20791,0,,false
DVIC-2022-01-10,VIC,128544,,,,21363,0,,false
DVIC-2022-01-17,VIC,138717,88785,,,22732,0,,false
DVIC-2022-01-24,VIC,3796583,216575,,,21690,0,,false
DVIC-2022-01-31,VIC,41588,21796,,,21586,0,,false
DVIC-2022-02-07,VIC,22756,1540,,,26920,0,,false
DVIC-2022-02-14,VIC,24234,2923,,,21408,0,,false
DVIC-2022-02-21,VIC,13418,6464,,,20800,0,,false
DVIC-2022-02-28,VIC,31052,15122,,,19655,0,,false
DVIC-2022-03-07,VIC,52082,4504,,,20495,0,,false
DVIC-2022-03-14,VIC,27320,375,,,20590,0,,false
DVIC-2022-03-21,VIC,2379,509,,,22541,2.2,,false
DVIC-2022-03-29,VIC,23747,375,,,,,,false
DVIC-2022-04-04,VIC,5320,375,,,21266,0,,false
DVIC-2022-04-11,VIC,375,1368,,,22575,22.2,,false
DVIC-2022-04-19,VIC,20659,1710,,,,,,false
DVIC-2022-04-25,VIC,1720,4292,,,21643,0,,false
DVIC-2022-05-02,VIC,15990,6175,,,29537,23,,false
DVIC-2022-05-09,VIC,38777,67602,,,22384,3,,false
DVIC-2022-05-16,VIC,51505,43138,,,22384,0,,false
DVIC-2022-05-23,VIC,8474,15508,,,18620,0,,false
DVIC-2022-05-30,VIC,48683,38991,,,22120,0,,false
DVIC-2022-06-07,VIC,17172,102186,,,22253,14.8,,false
DVIC-2022-06-13,VIC,6223,14748,,,20782,,,false
DVIC-2022-06-20,VIC,37156,146565,,,,,,false
DVIC-2022-06-27,VIC,120100,41518,,,24153,,,false
DVIC-2022-07-04,VIC,14494,7930,,,16190,0,,false
DVIC-2022-07-11,VIC,160394,1014,,,18064,0,,false
DVIC-2022-07-18,VIC,65810,39828,,,,,,false
DVIC-2022-07-25,VIC,48314,36775,,,18158,0,,false
DVIC-2022-08-08,VIC,48948,18038,,,19101,0,,false
DVIC-2022-08-22,VIC,5542,375,,,19012,0,,false
DVIC-2022-09-05,VIC,22444,437,,,17455,0,,false
DVIC-2022-09-12,VIC,95957,24349,,,18661,0,,false
DVIC-2022-09-19,VIC,20814,3438,,,,0,,false
DVIC-2022-09-26,VIC,25196,3519,,,,0,,false
DVIC-2022-10-03,VIC,51470,16734,,,,0,,false
DVIE-2020-07-06,VIELHA_E_MIJARAN,450,,,450,,0,,false
DVIE-2020-07-20,VIELHA_E_MIJARAN,3358,,,420,7223,0,,false
DVIE-2020-08-03,VIELHA_E_MIJARAN,360,360,,,7029,0,,false
DVIE-2020-08-17,VIELHA_E_MIJARAN,300,300,,300,6536,0,,false
DVIE-2020-08-31,VIELHA_E_MIJARAN,415,340,,,6098,0,,true
DVIE-2020-09-14,VIELHA_E_MIJARAN,171,171,,,6220,0,,false
DVIE-2020-09-28,VIELHA_E_MIJARAN,48658,49367,,,6844,0,,false
DVIE-2020-10-12,VIELHA_E_MIJARAN,15442,3235,,,7789,0,,false
DVIE-2020-10-26,VIELHA_E_MIJARAN,4616,2401,,,6609,0,,false
DVIE-2020-11-09,VIELHA_E_MIJARAN,4033,2778,,,6321,0,,false
DVIE-2020-11-23,VIELHA_E_MIJARAN,25392,15331,,,6114,0,,false
DVIE-2020-12-08,VIELHA_E_MIJARAN,174,2210,,,6795,0,,false
DVIE-2020-12-21,VIELHA_E_MIJARAN,62750,64333,,,7308,0,,false
DVIE-2021-01-04,VIELHA_E_MIJARAN,140357,279263,,,7442,0,,false
DVIE-2021-01-18,VIELHA_E_MIJARAN,94458,362263,,,6674,0,,false
DVIE-2021-02-01,VIELHA_E_MIJARAN,2408,20499,,,8900,0,,false
DVIE-2021-02-15,VIELHA_E_MIJARAN,8180,627,,,7839,0,,false
DVIE-2021-03-01,VIELHA_E_MIJARAN,64864,35703,,,7401,0,,false
DVIE-2021-03-15,VIELHA_E_MIJARAN,90985,52374,,,6978,0,,false
DVIE-2021-03-29,VIELHA_E_MIJARAN,27600,514,,,7028,0,,false
DVIE-2021-04-12,VIELHA_E_MIJARAN,4133,15630,,,6528,0,,false
DVIE-2021-04-26,VIELHA_E_MIJARAN,549,143,,,7840,0,,false
DVIE-2021-05-10,VIELHA_E_MIJARAN,200,999,,,6941,0,,false
DVIE-2021-05-24,VIELHA_E_MIJARAN,200,28547,,,6558,0,,false
DVIE-2021-06-07,VIELHA_E_MIJARAN,49568,42196,,,6503,0,,false
DVIE-2021-06-21,VIELHA_E_MIJARAN,2791,3841,,,6195,0,,false
DVIE-2021-07-05,VIELHA_E_MIJARAN,31471,17091,,,6468,0,,false
DVIE-2021-07-19,VIELHA_E_MIJARAN,37228,24384,,,6265,0,,false
DVIE-2021-08-02,VIELHA_E_MIJARAN,3566,2452,,,6518,0,,false
DVIE-2021-08-16,VIELHA_E_MIJARAN,24260,5815,,,6807,0,,false
DVIE-2021-08-30,VIELHA_E_MIJARAN,416,416,,,6300,0,,false
DVIE-2021-09-13,VIELHA_E_MIJARAN,3933,320,,,6030,0,,false
DVIE-2021-09-27,VIELHA_E_MIJARAN,28044,6186,,,5296,0,,false
DVIE-2021-10-12,VIELHA_E_MIJARAN,368,2060,,,,,,false
DVIE-2021-10-26,VIELHA_E_MIJARAN,1040,390,,,,,,false
DVIE-2021-11-08,VIELHA_E_MIJARAN,591,440,,,5780,0,,false
DVIE-2021-11-22,VIELHA_E_MIJARAN,3870,909,,,5888,0,,false
DVIE-2021-12-08,VIELHA_E_MIJARAN,25827,30828,,,8830,0,,false
DVIE-2021-12-20,VIELHA_E_MIJARAN,52678,67023,,,7529,0,,false
DVIE-2022-01-03,VIELHA_E_MIJARAN,595315,797150,,,8300,0,,false
DVIE-2022-01-17,VIELHA_E_MIJARAN,129655,333249,,,6869,0,,false
DVIE-2022-01-31,VIELHA_E_MIJARAN,99283,355308,,,7630,0,,false
DVIE-2022-02-14,VIELHA_E_MIJARAN,28453,200169,,,8101,0,,false
DVIE-2022-02-28,VIELHA_E_MIJARAN,41023,69451,,,6796,0,,false
DVIE-2022-03-14,VIELHA_E_MIJARAN,73854,53264,,,7350,0,,false
DVIE-2022-03-28,VIELHA_E_MIJARAN,72121,103056,,,7605,0,,false
DVIE-2022-04-11,VIELHA_E_MIJARAN,145239,74307,,,7549,0,,false
DVIE-2022-04-25,VIELHA_E_MIJARAN,132899,110130,,,7359,0,,false
DVIE-2022-05-09,VIELHA_E_MIJARAN,18164,17654,,,6962,0,,false
DVIE-2022-05-23,VIELHA_E_MIJARAN,44880,38791,,,7696,0,,false
DVIE-2022-06-06,VIELHA_E_MIJARAN,31302,61450,,,,,,false
DVIE-2022-06-20,VIELHA_E_MIJARAN,55346,71740,,,6235,0,,false
DVIE-2022-07-04,VIELHA_E_MIJARAN,311937,318314,,,7170,0,,false
DVIE-2022-07-18,VIELHA_E_MIJARAN,286186,354887,,,7078,0,,false
DVIE-2022-08-08,VIELHA_E_MIJARAN,60898,31775,,,7215,0,,false
DVIE-2022-08-22,VIELHA_E_MIJARAN,74026,119668,,,6442,0,,false
DVIE-2022-09-12,VIELHA_E_MIJARAN,152433,138043,,,6363,0,,false
