id mostra,depuradora,LD(CG/L),N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DTRS-2021-06-07,TERRASSA,375,9296,18495,,,37379,0,,false
DTRS-2021-06-14,TERRASSA,375,3002,594,,,39456,0,,false
DTRS-2021-06-21,TERRASSA,375,7816,3330,,,38967,0,,false
DTRS-2021-06-28,TERRASSA,675,101256,30064,,,38736,0,,false
DTRS-2021-07-05,TERRASSA,500,1849124,1401218,,,34694,0,,false
DTRS-2021-07-12,TERRASSA,375,69358,77306,,,37215,0,,false
DTRS-2021-07-19,TERRASSA,625,910678,587769,,,36993,0,,false
DTRS-2021-07-26,TERRASSA,388,128656,69418,,,36609,0,,false
DTRS-2021-08-02,TERRASSA,475,277701,56691,,,35391,,,false
DTRS-2021-08-16,TERRASSA,381,9480,7960,,,30666,0,,false
DTRS-2021-08-30,TERRASSA,375,1352,404,,,37102,0.2,,false
DTRS-2021-09-13,TERRASSA,475,475,13300,,,38038,0,,true
DTRS-2021-09-21,TERRASSA,375,8324,625,,,,,,false
DTRS-2021-09-27,TERRASSA,375,458,375,,,37837,0,,false
DTRS-2021-10-04,TERRASSA,750,16846,2315,,,47126,12.5,,false
DTRS-2021-10-13,TERRASSA,875,875,23648,,,36573,0,,false
DTRS-2021-10-18,TERRASSA,663,663,663,,,37774,0,,false
DTRS-2021-10-25,TERRASSA,1038,20892,3711,,,37470,0,,false
DTRS-2021-11-02,TERRASSA,394,394,394,,,38500,0.1,,false
DTRS-2021-11-08,TERRASSA,375,4831,21017,,,38347,0,,false
DTRS-2021-11-15,TERRASSA,725,18586,5138,,,40109.26,0.1,,false
DTRS-2021-11-22,TERRASSA,425,9862,13518,,,37752,0,,false
DTRS-2021-11-29,TERRASSA,375,2006,1569,,,38842,0,,false
DTRS-2021-12-08,TERRASSA,375,3447,39380,,,37465,0,,false
DTRS-2021-12-13,TERRASSA,375,43002,22631,,,38117,0,,false
DTRS-2021-12-20,TERRASSA,375,26446,8030,,,41607,0,,false
DTRS-2021-12-27,TERRASSA,375,78770,,,,37368,0,,false
DTRS-2022-01-03,TERRASSA,375,332135,,,,37142.75,0,,false
DTRS-2022-01-10,TERRASSA,375,130535,,,,40692.66,0.5,,false
DTRS-2022-01-17,TERRASSA,375,90335,317429,,,37597,0,,false
DTRS-2022-01-31,TERRASSA,375,122278,99757,,,39418,0,,false
DTRS-2022-02-07,TERRASSA,375,67955,25651,,,38470,0,,false
DTRS-2022-02-14,TERRASSA,375,35277,11295,,,38390,0.2,,false
DTRS-2022-02-21,TERRASSA,375,15662,4200,,,37784,0,,false
DTSE-2021-05-03,TORRES_DE_SEGRE,307,307,307,,,415,0,,false
DTSE-2021-05-10,TORRES_DE_SEGRE,200,480,7368,,,525,0,,false
DTSE-2021-05-17,TORRES_DE_SEGRE,210,210,210,,,409,0,,false
DTSE-2021-05-24,TORRES_DE_SEGRE,208,208,208,,,415,0,,false
DTSE-2021-05-31,TORRES_DE_SEGRE,230,230,230,,,336,0,,false
DTSE-2021-06-07,TORRES_DE_SEGRE,200,200,200,,,496,0,,false
DTSE-2021-06-14,TORRES_DE_SEGRE,200,200,200,,,573,0,,false
DTSE-2021-06-21,TORRES_DE_SEGRE,200,200,200,,,439,0,,false
DTSE-2021-06-28,TORRES_DE_SEGRE,200,200,200,,,426,0,,false
DTSE-2021-07-05,TORRES_DE_SEGRE,200,200,739,,,472,0,,true
DTSE-2021-07-12,TORRES_DE_SEGRE,384,237572,188135,,,444,0,Canvi metodològic,false
DTSE-2021-07-19,TORRES_DE_SEGRE,264,6791,5599,,,487,0,,false
DTSE-2021-07-26,TORRES_DE_SEGRE,350,6734,13829,,,434,0,,false
DTSE-2021-08-02,TORRES_DE_SEGRE,200,6093,4915,,,479,0,,false
DTSE-2021-08-09,TORRES_DE_SEGRE,248,3318,1466,,,460,0,,false
DTSE-2021-08-16,TORRES_DE_SEGRE,200,34658,13553,,,530,0,,false
DTSE-2021-08-23,TORRES_DE_SEGRE,304,38662,30809,,,489,0,,false
DTSE-2021-08-30,TORRES_DE_SEGRE,256,2623,256,,,496,0,,false
DVAL-2020-07-06,VALLS_POBLE,450,450,,,450,,0,,false
DVAL-2020-07-20,VALLS_POBLE,450,450,,,450,7290,0,,false
DVAL-2020-08-03,VALLS_POBLE,480,480,480,,,6085,0,,false
DVAL-2020-08-17,VALLS_POBLE,300,300,300,,300,8498,0,,false
DVAL-2020-08-31,VALLS_POBLE,330,330,330,,,8890,0,,false
DVAL-2020-09-14,VALLS_POBLE,171,979,696,,,9263,0,,true
DVAL-2020-09-28,VALLS_POBLE,171,993,171,,,9304,0,,true
DVAL-2020-10-12,VALLS_POBLE,171,7181,5052,,,8545,0,S'ha repetit des de l'inici. Resultats idèntics,false
DVAL-2020-10-26,VALLS_POBLE,171,15472,3974,,,8533,0,,false
DVAL-2020-11-09,VALLS_POBLE,171,13323,4689,,,8967.49,0,,false
DVAL-2020-11-23,VALLS_POBLE,171,9831,5601,,,8200.24,0,,false
DVAL-2020-12-08,VALLS_POBLE,143,15390,28739,,,8434.56,0,,false
DVAL-2020-12-21,VALLS_POBLE,143,5031,9478,,,8026,0,,false
DVAL-2021-01-04,VALLS_POBLE,143,25760,4801,,,7993,0,,false
DVAL-2021-01-18,VALLS_POBLE,143,31946,77123,,,8259.83,0,,false
DVAL-2021-02-01,VALLS_POBLE,143,13517,10134,,,8805.55,0,,false
DVAL-2021-02-15,VALLS_POBLE,143,10126,4115,,,8547,0,,false
DVAL-2021-03-01,VALLS_POBLE,143,2949,369,,,8522,0,,false
DVAL-2021-03-15,VALLS_POBLE,143,1592,315,,,8430.86,0,,false
DVAL-2021-03-29,VALLS_POBLE,143,15618,143,,,8203.79,0,,false
DVAL-2021-04-12,VALLS_POBLE,143,10760,8279,,,8242.29,0,,false
DVAL-2021-04-26,VALLS_POBLE,143,1579,5864,,,8671.17,0,,false
DVAL-2021-05-10,VALLS_POBLE,200,3530,5317,,,8981.15,0,,false
DVAL-2021-05-24,VALLS_POBLE,264,6378,7891,,,7858.59,0,,false
DVAL-2021-06-07,VALLS_POBLE,200,2523,360,,,6684.97,0,,false
DVAL-2021-06-21,VALLS_POBLE,200,200,200,,,6930.78,0,,false
DVAL-2021-07-05,VALLS_POBLE,200,23042,5383,,,5524.86,0,,false
DVAL-2021-07-19,VALLS_POBLE,320,133009,56492,,,5046.2,0,,false
DVAL-2021-08-02,VALLS_POBLE,192,17692,569,,,7995.45,0,,false
DVAL-2021-08-16,VALLS_POBLE,288,22354,15910,,,6823.84,0,,false
DVAL-2021-08-30,VALLS_POBLE,288,19347,1582,,,7999.84,33,,false
DVAL-2021-09-13,VALLS_POBLE,440,5889,8368,,,7721.2,0,,false
DVAL-2021-09-27,VALLS_POBLE,392,871,824,,,8458.99,0,,false
DVAL-2021-10-12,VALLS_POBLE,408,1391,944,,,,,,false
DVAL-2021-10-26,VALLS_POBLE,312,432,312,,,,,,true
DVAL-2021-11-08,VALLS_POBLE,368,1409,368,,,8288.52,0,,false
DVAL-2021-11-22,VALLS_POBLE,368,10169,5054,,,8503.46,8,,false
DVAL-2021-12-08,VALLS_POBLE,368,33580,17444,,,10443.83,0,,false
DVAL-2021-12-20,VALLS_POBLE,384,35509,28586,,,10289,0,,false
DVAL-2022-01-03,VALLS_POBLE,392,125451,149106,,,9732,0,,false
DVAL-2022-01-17,VALLS_POBLE,472,211735,476094,,,10187,0,,false
DVAL-2022-01-31,VALLS_POBLE,232,201891,544952,,,9434,0,,false
DVAL-2022-02-14,VALLS_POBLE,304,51289,79422,,,9610,0,,false
DVDP-2020-07-06,VILAFRANCA_DEL_PENEDÈS,100,100,,100,100,15505,0,,false
DVDP-2020-07-13,VILAFRANCA_DEL_PENEDÈS,148,148,,148,148,15158,0,,false
DVDP-2020-07-20,VILAFRANCA_DEL_PENEDÈS,148,148,,7634,148,15215,0,,false
DVDP-2020-07-27,VILAFRANCA_DEL_PENEDÈS,148,148,,148,148,14066.57,0,,false
DVDP-2020-08-03,VILAFRANCA_DEL_PENEDÈS,148,16903,,2830,,14547,0,,false
DVDP-2020-08-10,VILAFRANCA_DEL_PENEDÈS,148,322826,,38478,,14484,0,,false
DVDP-2020-08-17,VILAFRANCA_DEL_PENEDÈS,148,7846,,14875,,14547,0,,false
DVDP-2020-08-24,VILAFRANCA_DEL_PENEDÈS,833,162967,,239778,,15333,0,Canvi metodològic,false
DVDP-2020-08-31,VILAFRANCA_DEL_PENEDÈS,667,96596,,37375,,15333,0,,false
DVDP-2020-09-07,VILAFRANCA_DEL_PENEDÈS,667,241341,,509814,,15333,0,,false
DVDP-2020-09-14,VILAFRANCA_DEL_PENEDÈS,667,112361,,10545,,15731,0,,false
DVDP-2020-09-21,VILAFRANCA_DEL_PENEDÈS,667,100720,,21799,,20299,1.2,,false
DVDP-2020-09-28,VILAFRANCA_DEL_PENEDÈS,833,17004,,3873,,15316,0,,false
DVDP-2020-10-05,VILAFRANCA_DEL_PENEDÈS,833,116190,,28257,,15118.16,0,,false
DVDP-2020-10-12,VILAFRANCA_DEL_PENEDÈS,833,286505,,276429,,14345.64,0,,false
DVDP-2020-10-19,VILAFRANCA_DEL_PENEDÈS,833,1814906,,148343,,13095,0,,false
DVDP-2020-10-26,VILAFRANCA_DEL_PENEDÈS,667,1870005,,277244,,13215,0,,false
DVDP-2020-11-02,VILAFRANCA_DEL_PENEDÈS,833,5253085,,869514,,14837,0,,false
DVDP-2020-11-09,VILAFRANCA_DEL_PENEDÈS,833,192655,,113146,,15542,0,,false
DVDP-2020-11-16,VILAFRANCA_DEL_PENEDÈS,833,249806,,410765,,15586,0,,false
DVDP-2020-11-23,VILAFRANCA_DEL_PENEDÈS,833,566177,,157776,,15203,0,,false
DVDP-2020-11-30,VILAFRANCA_DEL_PENEDÈS,1000,682267,,259813,,15398,0,,false
DVDP-2020-12-08,VILAFRANCA_DEL_PENEDÈS,667,598696,,213993,,14838,0,,false
DVDP-2020-12-14,VILAFRANCA_DEL_PENEDÈS,667,736239,,243891,,16177,0,,false
DVDP-2020-12-21,VILAFRANCA_DEL_PENEDÈS,667,458185,,119238,,16163,0,,false
DVDP-2020-12-28,VILAFRANCA_DEL_PENEDÈS,833,1255711,,400310,,15097,0,,false
DVDP-2021-01-04,VILAFRANCA_DEL_PENEDÈS,833,1747227,,422241,,15154,0,,false
DVDP-2021-01-11,VILAFRANCA_DEL_PENEDÈS,867,4556917,,2686022,,17262,0,,false
DVDP-2021-01-18,VILAFRANCA_DEL_PENEDÈS,833,1258982,,2585648,,16161,0,,false
DVDP-2021-01-25,VILAFRANCA_DEL_PENEDÈS,1000,1041250,,2267138,,16329,0,,false
DVDP-2021-02-01,VILAFRANCA_DEL_PENEDÈS,833,1058906,,1065649,,15067,0,,false
DVDP-2021-02-08,VILAFRANCA_DEL_PENEDÈS,667,1570987,,254281,,16943,0,,false
DVDP-2021-02-15,VILAFRANCA_DEL_PENEDÈS,833,1189653,,529264,,15321,0,,false
DVDP-2021-02-22,VILAFRANCA_DEL_PENEDÈS,833,847455,,313757,,17138,5.2,,false
DVDP-2021-03-01,VILAFRANCA_DEL_PENEDÈS,833,699137,,1271161,,15349,0,,false
DVDP-2021-03-08,VILAFRANCA_DEL_PENEDÈS,833,100244,,25291,,15394,0,,false
DVDP-2021-03-15,VILAFRANCA_DEL_PENEDÈS,833,766662,,90768,,14791,0,,false
DVDP-2021-03-22,VILAFRANCA_DEL_PENEDÈS,833,678819,,309131,,14731,0,,false
DVDP-2021-03-29,VILAFRANCA_DEL_PENEDÈS,833,627835,,375309,,14689,0,,false
DVDP-2021-04-05,VILAFRANCA_DEL_PENEDÈS,833,209996,,,,15139,0,,false
DVDP-2021-04-05,VILAFRANCA_DEL_PENEDÈS,1667,,,100670,,15139,0,,false
DVDP-2021-04-12,VILAFRANCA_DEL_PENEDÈS,833,51739,,2661,,15398,0,,false
DVDP-2021-04-19,VILAFRANCA_DEL_PENEDÈS,767,190759,,57973,,15418,0,,false
DVDP-2021-04-26,VILAFRANCA_DEL_PENEDÈS,733,212388,,23987,,17238,11,,false
DVDP-2021-05-03,VILAFRANCA_DEL_PENEDÈS,700,44216,,4476,,16422,0,,false
DVDP-2021-05-10,VILAFRANCA_DEL_PENEDÈS,767,57408,,1925,,18560,0,,false
DVDP-2021-05-17,VILAFRANCA_DEL_PENEDÈS,800,19036,,800,,16147,0,,false
DVDP-2021-05-24,VILAFRANCA_DEL_PENEDÈS,667,24629,,1705,,16035,0,,false
DVDP-2021-05-31,VILAFRANCA_DEL_PENEDÈS,700,43859,,6358,,15696,0,,false
DVDP-2021-06-07,VILAFRANCA_DEL_PENEDÈS,800,46648,,1127,,14791,0,,false
DVDP-2021-06-14,VILAFRANCA_DEL_PENEDÈS,867,16004,,891,,14781,0,,false
DVDP-2021-06-21,VILAFRANCA_DEL_PENEDÈS,867,131685,,39697,,,,,false
DVDP-2021-06-28,VILAFRANCA_DEL_PENEDÈS,767,319816,,107308,,14094,0,,false
DVDP-2021-07-05,VILAFRANCA_DEL_PENEDÈS,1600,305872,,46781,,15009,0,,false
DVDP-2021-07-12,VILAFRANCA_DEL_PENEDÈS,1333,1229681,,556222,,14777,0,,false
DVDP-2021-07-19,VILAFRANCA_DEL_PENEDÈS,1600,3671145,,897626,,14585,0,,false
DVDP-2021-07-26,VILAFRANCA_DEL_PENEDÈS,1733,615101,,386377,,14537,0,,false
DVDP-2021-08-02,VILAFRANCA_DEL_PENEDÈS,1667,829503,,216974,,14760,0,,false
DVDP-2021-08-09,VILAFRANCA_DEL_PENEDÈS,1533,924107,,406719,,13821,0,,false
DVDP-2021-08-16,VILAFRANCA_DEL_PENEDÈS,1867,605518,,536551,,13697,0,,false
DVDP-2021-08-23,VILAFRANCA_DEL_PENEDÈS,1733,287395,,703713,,13658,0,,false
DVDP-2021-08-30,VILAFRANCA_DEL_PENEDÈS,1533,117921,,81332,,18017,21.8,,false
DVDP-2021-09-06,VILAFRANCA_DEL_PENEDÈS,1467,114857,,15191,,14855,0,,false
DVDP-2021-09-13,VILAFRANCA_DEL_PENEDÈS,1800,77576,,9558,,15443,0,,false
DVDP-2021-09-20,VILAFRANCA_DEL_PENEDÈS,1333,138716,,58044,,13432,0,,false
DVDP-2021-09-27,VILAFRANCA_DEL_PENEDÈS,1733,94869,,123354,,15323,0,,false
DVDP-2021-10-04,VILAFRANCA_DEL_PENEDÈS,1733,34783,,17526,,28257,13,,false
DVDP-2021-10-13,VILAFRANCA_DEL_PENEDÈS,1667,120541,,105370,,14267,0,,false
DVDP-2021-10-18,VILAFRANCA_DEL_PENEDÈS,1933,33009,,17565,,15395,0,,false
DVDP-2021-10-25,VILAFRANCA_DEL_PENEDÈS,2133,423695,,83716,,12978,0,,false
DVDP-2021-11-01,VILAFRANCA_DEL_PENEDÈS,1600,37665,,19888,,,,,false
DVDP-2021-11-08,VILAFRANCA_DEL_PENEDÈS,1867,182149,,117774,,,,,false
DVDP-2021-11-15,VILAFRANCA_DEL_PENEDÈS,2067,683663,,191618,,13000,0,,false
DVDP-2021-11-22,VILAFRANCA_DEL_PENEDÈS,1933,556112,,609812,,20604,40,,false
DVDP-2021-11-29,VILAFRANCA_DEL_PENEDÈS,2000,446535,,117219,,14320,0,,false
DVDP-2021-12-06,VILAFRANCA_DEL_PENEDÈS,1800,942683,,653244,,,,,false
DVDP-2021-12-13,VILAFRANCA_DEL_PENEDÈS,2200,809799,,523133,,13986,0,,false
DVDP-2021-12-20,VILAFRANCA_DEL_PENEDÈS,1667,1421115,,543858,,13986,0,,false
DVDP-2021-12-27,VILAFRANCA_DEL_PENEDÈS,2000,4213574,,3696845,,13515,0,,false
DVDP-2022-01-03,VILAFRANCA_DEL_PENEDÈS,1667,2914437,,3879841,,13282,0,,false
DVDP-2022-01-10,VILAFRANCA_DEL_PENEDÈS,2133,3157437,,5068967,,13888,0,,false
DVDP-2022-01-17,VILAFRANCA_DEL_PENEDÈS,1933,2221106,,2174688,,13624,0,,false
DVDP-2022-01-24,VILAFRANCA_DEL_PENEDÈS,1733,1468309,,1617219,,13790,0,,false
DVDP-2022-01-31,VILAFRANCA_DEL_PENEDÈS,2000,1143901,,369745,,13710,0,,false
DVDP-2022-02-07,VILAFRANCA_DEL_PENEDÈS,1933,1012116,,251667,,13871,0,,false
DVDP-2022-02-14,VILAFRANCA_DEL_PENEDÈS,1933,287987,,190593,,13576,0,,false
DVDP-2022-02-21,VILAFRANCA_DEL_PENEDÈS,1133,177740,,78796,,13500,0,,false
DVEN-2020-07-06,RIERA_DE_LA_BISBAL,100,100,,100,100,13856,0,,false
DVEN-2020-07-13,RIERA_DE_LA_BISBAL,148,148,,1360,148,,0,,false
DVEN-2020-07-20,RIERA_DE_LA_BISBAL,148,3332,,8274,148,,0,,false
DVEN-2020-07-27,RIERA_DE_LA_BISBAL,148,148,,148,148,,0,,false
DVEN-2020-08-03,RIERA_DE_LA_BISBAL,148,390,,148,,13000,0,Valor Puntual,false
DVEN-2020-08-10,RIERA_DE_LA_BISBAL,148,17477,,1759,,13545,0,,false
DVEN-2020-08-17,RIERA_DE_LA_BISBAL,148,148,,84627,,16700,0,,true
DVEN-2020-08-24,RIERA_DE_LA_BISBAL,667,110078,,371665,,16948,0,Canvi metodològic,false
DVEN-2020-08-31,RIERA_DE_LA_BISBAL,667,174711,,406602,,14128,,,false
DVEN-2020-09-07,RIERA_DE_LA_BISBAL,667,1207601,,777423,,16402,31.5,,false
DVEN-2020-09-14,RIERA_DE_LA_BISBAL,667,148257,,66016,,11500,0,,false
DVEN-2020-09-21,RIERA_DE_LA_BISBAL,667,40910,,806597,,9344,22,,false
DVEN-2020-09-28,RIERA_DE_LA_BISBAL,667,6267,,30464,,12398,0,,false
DVEN-2020-10-05,RIERA_DE_LA_BISBAL,667,198177,,55683,,11549,0,,false
DVEN-2020-10-12,RIERA_DE_LA_BISBAL,833,1389386,,572734,,10120,0,,false
DVEN-2020-10-19,RIERA_DE_LA_BISBAL,833,1102835,,345387,,9540,0,,false
DVEN-2020-10-26,RIERA_DE_LA_BISBAL,833,1535683,,115262,,12879,0,,false
DVEN-2020-11-02,RIERA_DE_LA_BISBAL,833,2775798,,600382,,9601,0,,false
DVEN-2020-11-09,RIERA_DE_LA_BISBAL,833,377901,,168774,,12057,0,,false
DVEN-2020-11-16,RIERA_DE_LA_BISBAL,833,26877,,20410,,,,,false
DVEN-2020-11-23,RIERA_DE_LA_BISBAL,833,704566,,101170,,12520,0,,false
DVEN-2020-11-30,RIERA_DE_LA_BISBAL,833,275478,,888632,,13120,0,,false
DVEN-2020-12-14,RIERA_DE_LA_BISBAL,667,548132,,378847,,10980,0,,true
DVEN-2020-12-21,RIERA_DE_LA_BISBAL,667,179072,,127151,,11120,0,,true
DVEN-2020-12-28,RIERA_DE_LA_BISBAL,833,160669,,52704,,11060,0,,true
DVEN-2021-01-04,RIERA_DE_LA_BISBAL,833,1333840,,155172,,11000,0,,false
DVEN-2021-01-11,RIERA_DE_LA_BISBAL,833,2140537,,562162,,11610,0,,false
DVEN-2021-01-18,RIERA_DE_LA_BISBAL,1000,214135,,43844,,11750,0,,false
DVEN-2021-01-25,RIERA_DE_LA_BISBAL,667,402188,,605244,,12176,0,,false
DVEN-2021-02-01,RIERA_DE_LA_BISBAL,1000,512014,,561366,,,,,false
DVEN-2021-02-08,RIERA_DE_LA_BISBAL,833,862448,,156948,,12907,4,,false
DVEN-2021-02-15,RIERA_DE_LA_BISBAL,833,448825,,205839,,9900,,,false
DVEN-2021-02-22,RIERA_DE_LA_BISBAL,1000,112198,,33510,,10982,,S'ha repetit dues vegades des de la concentració.Mostra amb arena.,false
DVEN-2021-03-01,RIERA_DE_LA_BISBAL,667,319951,,106798,,9969,0,S'ha repetit dues vegades des de la concentració.Mostra amb arena.,false
DVEN-2021-03-08,RIERA_DE_LA_BISBAL,833,567029,,236275,,10980,0,,false
DVEN-2021-03-15,RIERA_DE_LA_BISBAL,1000,262852,,4642,,10384,0,,false
DVEN-2021-03-22,RIERA_DE_LA_BISBAL,833,106046,,135102,,10807,0,,false
DVEN-2021-03-29,RIERA_DE_LA_BISBAL,1000,442776,,110051,,8020,0,,false
DVEN-2021-04-05,RIERA_DE_LA_BISBAL,833,68664,,,,11373,0,,false
DVEN-2021-04-05,RIERA_DE_LA_BISBAL,1667,,,461978,,11373,0,,false
DVEN-2021-04-12,RIERA_DE_LA_BISBAL,833,399245,,20721,,10120,0,,false
DVEN-2021-04-19,RIERA_DE_LA_BISBAL,667,101985,,19967,,10177,0,,false
DVEN-2021-04-26,RIERA_DE_LA_BISBAL,700,33782,,700,,10301,0.9,,false
DVEN-2021-05-03,RIERA_DE_LA_BISBAL,700,125150,,3816,,11520,0,,false
DVEN-2021-05-10,RIERA_DE_LA_BISBAL,1000,24279,,55382,,11250,0,,false
DVEN-2021-05-17,RIERA_DE_LA_BISBAL,900,14801,,900,,10863,0,,false
DVEN-2021-05-24,RIERA_DE_LA_BISBAL,633,131145,,633,,,0,,false
DVEN-2021-05-31,RIERA_DE_LA_BISBAL,2000,65636,,10332,,10801,0,,false
DVEN-2021-06-07,RIERA_DE_LA_BISBAL,1733,120163,,37039,,10905,0,,false
DVEN-2021-06-14,RIERA_DE_LA_BISBAL,1733,90030,,17013,,10950,0,,false
DVEN-2021-06-21,RIERA_DE_LA_BISBAL,1733,1126829,,395476,,11627,0,,false
DVEN-2021-06-28,RIERA_DE_LA_BISBAL,1400,33216,,10764,,10467,0,,false
DVEN-2021-07-12,RIERA_DE_LA_BISBAL,1400,546699,,464752,,13011,0,,false
DVEN-2021-07-19,RIERA_DE_LA_BISBAL,1333,423654,,168018,,10810,0,,false
DVEN-2021-07-26,RIERA_DE_LA_BISBAL,1800,208109,,57456,,10120,0,,false
DVEN-2021-08-02,RIERA_DE_LA_BISBAL,1733,326303,,68964,,11820,,,false
DVEN-2021-08-09,RIERA_DE_LA_BISBAL,1467,235954,,177490,,15677,0,,false
DVEN-2021-08-16,RIERA_DE_LA_BISBAL,2067,378498,,238867,,13980,0,,false
DVEN-2021-08-23,RIERA_DE_LA_BISBAL,1467,593365,,833396,,13164,0,,false
DVEN-2021-08-30,RIERA_DE_LA_BISBAL,1600,115810,,44154,,17188,23,,false
DVEN-2021-09-13,RIERA_DE_LA_BISBAL,1667,45206,,1955,,12323,0,,false
DVEN-2021-09-20,RIERA_DE_LA_BISBAL,1533,19220,,2317,,9893,0,,false
DVEN-2021-09-27,RIERA_DE_LA_BISBAL,2000,245252,,57868,,,,,false
DVEN-2021-10-04,RIERA_DE_LA_BISBAL,1933,50762,,73641,,,,,false
DVEN-2021-10-13,RIERA_DE_LA_BISBAL,1800,1800,,1800,,,,,false
DVEN-2021-10-18,RIERA_DE_LA_BISBAL,2133,36611,,10735,,10180,0,,false
DVEN-2021-10-25,RIERA_DE_LA_BISBAL,933,933,,933,,10220,0,Aigua cristal.lina,false
DVEN-2021-11-01,RIERA_DE_LA_BISBAL,1600,27307,,4502,,,,,false
DVEN-2021-11-08,RIERA_DE_LA_BISBAL,2067,232457,,159087,,11350,0,,false
DVEN-2021-11-15,RIERA_DE_LA_BISBAL,2267,46478,,40466,,11015,0,,false
DVEN-2021-11-22,RIERA_DE_LA_BISBAL,1933,398132,,229259,,14000,10,,false
DVEN-2021-11-29,RIERA_DE_LA_BISBAL,1933,115049,,2068,,7542,,,false
DVEN-2021-12-06,RIERA_DE_LA_BISBAL,2400,184112,,60933,,,,,false
DVEN-2021-12-13,RIERA_DE_LA_BISBAL,2133,610579,,441310,,7520,0,,false
DVEN-2021-12-20,RIERA_DE_LA_BISBAL,2000,637514,,120217,,9608,0,,false
DVEN-2021-12-27,RIERA_DE_LA_BISBAL,1800,2141821,,1731319,,9980,0,,false
DVEN-2022-01-03,RIERA_DE_LA_BISBAL,1667,2039332,,1538914,,10180,0,,false
DVEN-2022-01-10,RIERA_DE_LA_BISBAL,2000,2181239,,1336704,,10140,0,,false
DVEN-2022-01-17,RIERA_DE_LA_BISBAL,2200,1327161,,1075681,,8580,0,,false
DVEN-2022-01-24,RIERA_DE_LA_BISBAL,1800,960240,,1899567,,10130,0,,false
DVEN-2022-01-31,RIERA_DE_LA_BISBAL,2400,836823,,128465,,9740,0,,false
DVEN-2022-02-07,RIERA_DE_LA_BISBAL,2000,671165,,35387,,9775,0,,false
DVEN-2022-02-14,RIERA_DE_LA_BISBAL,1533,316964,,80544,,11157,0,,false
DVEN-2022-02-21,RIERA_DE_LA_BISBAL,1867,175267,,241326,,11451,0,,false
DVIC-2020-07-13,VIC,714,714,,,714,23074,7.2,,false
DVIC-2020-07-20,VIC,286,1528,7844,,,19692,0,,false
DVIC-2020-07-27,VIC,279,3643,1392,,,20610,0,,false
DVIC-2020-08-03,VIC,257,1978,257,,,20628,0,,false
DVIC-2020-08-10,VIC,257,6923,257,,,24913,0,,false
DVIC-2020-08-17,VIC,321,18962,9811,,,20481,0,,false
DVIC-2020-08-24,VIC,381,47119,17131,,,19608,0,,false
DVIC-2020-08-31,VIC,321,83915,2700,,,27906,0,,false
DVIC-2020-09-07,VIC,429,22216,1403,,,26444,0,,false
DVIC-2020-09-14,VIC,343,1131,649,,,21603,0,,false
DVIC-2020-09-21,VIC,450,15556,5806,,,,0,,false
DVIC-2020-09-28,VIC,364,24626,13918,,,28130,0,,false
DVIC-2020-10-05,VIC,536,22842,30665,,,23482,0,,false
DVIC-2020-10-12,VIC,214,17442,7249,,,22966,0,,false
DVIC-2020-10-19,VIC,214,23168,32801,,,20191,0,,false
DVIC-2020-10-26,VIC,375,141475,162255,,,32820,13.2,,false
DVIC-2020-11-02,VIC,300,60624,24879,,,26870,0,,false
DVIC-2020-11-09,VIC,161,11127,14245,,,25813,0,,false
DVIC-2020-11-16,VIC,396,43097,87273,,,21867,0,,false
DVIC-2020-11-23,VIC,193,16780,12215,,,24622,0,,false
DVIC-2020-11-30,VIC,375,56702,125228,,,26669,0,,false
DVIC-2020-12-08,VIC,300,81810,22769,,,,,,false
DVIC-2020-12-14,VIC,386,53002,78737,,,21758,0,,false
DVIC-2020-12-21,VIC,375,92246,83561,,,23073,0,,false
DVIC-2020-12-28,VIC,257,40124,21511,,,24234,0,,false
DVIC-2021-01-04,VIC,257,4660,9591,,,23413,0,,false
DVIC-2021-01-11,VIC,257,25234,16825,,,24192,0,,false
DVIC-2021-01-18,VIC,257,12165,6454,,,19778,0,,false
DVIC-2021-02-01,VIC,257,21046,32637,,,22230,0,,false
DVIC-2021-02-08,VIC,257,12296,26451,,,23332,0,,false
DVIC-2021-02-15,VIC,257,3680,3770,,,22604,0,,false
DVIC-2021-02-22,VIC,257,5428,15010,,,27329,18,,false
DVIC-2021-03-01,VIC,257,30970,13597,,,24804,,,false
DVIC-2021-03-08,VIC,257,10253,21924,,,24358,,,false
DVIC-2021-03-15,VIC,257,8474,11160,,,20177,,,false
DVIC-2021-03-22,VIC,257,17440,5911,,,22251,,,false
DVIC-2021-03-29,VIC,257,24606,7506,,,23565,,,false
DVIC-2021-04-05,VIC,257,20693,17961,,,20418,0,,false
DVIC-2021-04-12,VIC,321,50367,52336,,,29686,22.2,,false
DVIC-2021-04-19,VIC,375,41717,19879,,,26767,1,,false
DVIC-2021-04-26,VIC,375,26371,62611,,,26767,12.2,,false
DVIC-2021-05-03,VIC,375,115276,101520,,,24295,,,false
DVIC-2021-05-10,VIC,375,68891,26406,,,28178,,,false
DVIC-2021-05-17,VIC,375,11302,6934,,,21128,0,,false
DVIC-2021-05-24,VIC,375,375,11386,,,21264,,,false
DVIC-2021-05-31,VIC,429,429,5252,,,23695,,,false
DVIC-2021-06-07,VIC,1025,10761,1025,,,23325,13.4,,false
